Source;Target
FT.HH.001;BD.AA.003
FT.HH.001;BD.AA.004
FT.HH.001;BD.AA.005
FT.HH.001;BD.AA.006
FT.HH.001;BD.AA.007
FT.HH.001;BD.AA.008
FT.HH.001;BD.AA.009
FT.HH.001;BD.AA.010
FT.HH.001;BD.BB.001
FT.HH.001;BD.GG.002
FT.HH.001;BD.GG.003
FT.HH.001;BD.GG.004
FT.HH.001;BD.HH.002
FT.HH.001;BD.HH.003
FT.HH.001;BD.HH.004
FT.HH.001;BD.HH.005
FT.HH.001;BD.HH.006
FT.HH.001;BD.HH.007
FT.HH.001;BD.II.002
FT.HH.001;BD.II.003
FT.HH.001;BD.II.004
FT.HH.001;BD.II.005
FT.HH.001;BD.II.006
FT.HH.001;BD.JJ.001
FT.HH.001;BD.JJ.002
FT.HH.001;BD.JJ.003
FT.HH.001;BM.AA.000
FT.HH.001;BM.AA.001
FT.HH.001;BM.AA.002
FT.HH.001;BM.AA.003
FT.HH.001;BM.AA.004
FT.HH.001;BM.AA.005
FT.HH.001;BM.AA.006
FT.HH.001;BM.AA.007
FT.HH.001;BM.AA.008
FT.HH.001;BM.AA.009
FT.HH.001;BM.AA.010
FT.HH.001;BM.AA.011
FT.HH.001;BM.AA.012
FT.HH.001;BM.AA.013
FT.HH.001;BM.AA.014
FT.HH.001;BM.AA.015
FT.HH.001;BM.BB.001
FT.HH.001;BM.DD.002
FT.HH.001;BM.DD.003
FT.HH.001;BM.DD.004
FT.HH.001;BM.DD.005
FT.HH.001;BM.DD.006
FT.HH.001;BM.DD.007
FT.HH.001;BM.DD.008
FT.HH.001;DD.AA.001
FT.HH.001;DD.AA.002
FT.HH.001;DD.AA.003
FT.HH.001;DD.AA.004
FT.HH.001;DD.AA.005
FT.HH.001;DD.AA.006
FT.HH.001;DD.AA.007
FT.HH.001;DP.AA.001
FT.HH.001;DP.AA.002
FT.HH.001;DP.AA.003
FT.HH.001;DP.AA.004
FT.HH.001;DP.AA.005
FT.HH.001;DP.BB.002
FT.HH.001;DP.BB.003
FT.HH.001;DP.BB.004
FT.HH.001;DP.BB.005
FT.HH.001;DP.BB.006
FT.HH.001;DS.AA.001
FT.HH.001;DS.AA.002
FT.HH.001;DS.BB.001
FT.HH.001;DS.BB.002
FT.HH.001;DS.BB.003
FT.HH.001;DS.BB.004
FT.HH.001;DS.BB.006
FT.HH.001;DS.BB.007
FT.HH.001;DS.BB.008
FT.HH.001;DS.BB.009
FT.HH.001;DS.BB.010
FT.HH.001;DS.CC.002
FT.HH.001;DS.CC.003
FT.HH.001;DS.CC.004
FT.HH.001;DS.DD.002
FT.HH.001;DS.EE.001
FT.HH.001;DS.EE.002
FT.HH.001;DS.EE.003
FT.HH.001;DS.FF.002
FT.HH.001;DS.FF.003
FT.HH.001;DS.FF.004
FT.HH.001;DS.FF.006
FT.HH.001;DS.FF.007
FT.HH.001;DS.FF.008
FT.HH.001;DS.FF.010
FT.HH.001;DS.HH.002
FT.HH.001;DS.HH.003
FT.HH.001;DS.II.002
FT.HH.001;DS.II.003
FT.HH.001;DS.II.004
FT.HH.001;DS.II.005
FT.HH.001;DS.JJ.002
FT.HH.001;DS.JJ.003
FT.HH.001;DS.JJ.004
FT.HH.001;DS.JJ.005
FT.HH.001;DS.JJ.006
FT.HH.001;DS.KK.002
FT.HH.001;DS.KK.003
FT.HH.001;DS.KK.004
FT.HH.001;DS.KK.005
FT.HH.001;DS.KK.007
FT.HH.001;ER.BB.002
FT.HH.001;ER.FF.001
FT.HH.001;FT.BB.001
FT.HH.001;FT.CC.001
FT.HH.001;FT.DD.001
FT.HH.001;FT.DD.002
FT.HH.001;FT.DD.003
FT.HH.001;FT.EE.001
FT.HH.001;FT.GG.001
FT.HH.001;FT.II.001
FT.HH.001;FT.JJ.001
FT.HH.001;FT.JJ.002
FT.HH.001;FT.JJ.003
FT.HH.001;FT.JJ.004
FT.HH.001;FT.JJ.005
FT.HH.001;FT.JJ.006
FT.HH.001;HB.AA.001
FT.HH.001;HB.AA.002
FT.HH.001;HB.AA.004
FT.HH.001;HB.AA.005
FT.HH.001;HB.AA.006
FT.HH.001;HB.AA.007
FT.HH.001;HB.AA.008
FT.HH.001;HB.AA.009
FT.HH.001;HB.AA.010
FT.HH.001;HB.AA.011
FT.HH.001;HB.AA.012
FT.HH.001;HB.AA.013
FT.HH.001;HB.AA.014
FT.HH.001;HB.AA.015
FT.HH.001;HB.AA.016
FT.HH.001;HB.AA.017
FT.HH.001;HB.AA.018
FT.HH.001;HB.AA.019
FT.HH.001;IS.CC.002
FT.HH.001;IS.CC.003
FT.HH.001;IS.CC.004
FT.HH.001;IS.CC.005
FT.HH.001;IS.CC.006
FT.HH.001;IS.CC.008
FT.HH.001;IS.CC.009
FT.HH.001;KD..
FT.HH.001;KD.AA.001
FT.HH.001;KD.BB.002
FT.HH.001;KD.BB.003
FT.HH.001;KD.BB.004
FT.HH.001;KD.BB.005
FT.HH.001;KD.BB.006
FT.HH.001;KD.BB.007
FT.HH.001;KD.CC.001
FT.HH.001;KD.DD.002
FT.HH.001;KD.DD.003
FT.HH.001;KD.DD.004
FT.HH.001;KD.EE.002
FT.HH.001;KD.EE.003
FT.HH.001;KD.EE.004
FT.HH.001;KD.FF.003
FT.HH.001;KD.FF.004
FT.HH.001;KD.FF.006
FT.HH.001;KD.FF.007
FT.HH.001;KD.FF.008
FT.HH.001;KD.FF.009
FT.HH.001;KD.FF.010
FT.HH.001;KD.FF.011
FT.HH.001;KD.FF.012
FT.HH.001;KD.FF.014
FT.HH.001;KD.FF.015
FT.HH.001;KD.FF.016
FT.HH.001;KD.FF.017
FT.HH.001;KD.FF.018
FT.HH.001;KD.FF.019
FT.HH.001;KD.FF.020
FT.HH.001;KD.FF.021
FT.HH.001;KD.FF.023
FT.HH.001;KD.FF.024
FT.HH.001;KD.FF.025
FT.HH.001;KD.FF.026
FT.HH.001;KD.FF.027
FT.HH.001;KD.FF.028
FT.HH.001;KD.FF.029
FT.HH.001;KD.GG.002
FT.HH.001;KD.GG.003
FT.HH.001;KD.GG.004
FT.HH.001;KD.GG.005
FT.HH.001;KD.GG.006
FT.HH.001;KD.GG.009
FT.HH.001;KD.HH.002
FT.HH.001;KD.HH.004
FT.HH.001;KD.HH.005
FT.HH.001;KD.HH.006
FT.HH.001;KD.HH.007
FT.HH.001;KD.HH.008
FT.HH.001;KD.HH.009
FT.HH.001;KD.II.002
FT.HH.001;KD.II.003
FT.HH.001;KD.II.004
FT.HH.001;KD.II.005
FT.HH.001;KD.II.006
FT.HH.001;KD.II.007
FT.HH.001;KD.JJ.003
FT.HH.001;KD.JJ.004
FT.HH.001;KD.JJ.005
FT.HH.001;KD.JJ.006
FT.HH.001;KD.JJ.007
FT.HH.001;KD.JJ.008
FT.HH.001;KD.JJ.009
FT.HH.001;KD.JJ.013
FT.HH.001;KD.KK.002
FT.HH.001;KD.KK.003
FT.HH.001;KD.KK.004
FT.HH.001;KD.KK.005
FT.HH.001;KD.KK.006
FT.HH.001;KD.KK.007
FT.HH.001;KD.LL.002
FT.HH.001;LD.AA.002
FT.HH.001;LD.AA.003
FT.HH.001;LD.AA.004
FT.HH.001;LD.AA.006
FT.HH.001;LD.AA.007
FT.HH.001;LD.AA.008
FT.HH.001;LD.AA.009
FT.HH.001;LD.AA.010
FT.HH.001;LD.AA.011
FT.HH.001;LD.BB.001
FT.HH.001;LD.BB.002
FT.HH.001;LD.BB.003
FT.HH.001;LD.BB.005
FT.HH.001;LD.BB.006
FT.HH.001;LD.BB.007
FT.HH.001;LD.BB.008
FT.HH.001;LD.BB.009
FT.HH.001;LD.BB.010
FT.HH.001;LD.CC.002
FT.HH.001;LD.CC.003
FT.HH.001;LD.CC.004
FT.HH.001;LD.CC.005
FT.HH.001;LD.CC.006
FT.HH.001;LD.DD.002
FT.HH.001;LD.DD.003
FT.HH.001;LD.DD.004
FT.HH.001;LD.EE.002
FT.HH.001;LD.EE.003
FT.HH.001;LD.EE.004
FT.HH.001;LD.FF.003
FT.HH.001;LD.FF.004
FT.HH.001;LD.GG.001
FT.HH.001;LD.GG.002
FT.HH.001;LD.GG.003
FT.HH.001;LD.GG.004
FT.HH.001;LD.GG.005
FT.HH.001;LD.GG.006
FT.HH.001;LD.GG.007
FT.HH.001;LD.GG.009
FT.HH.001;LD.GG.010
FT.HH.001;MR.AA.003
FT.HH.001;MR.AA.005
FT.HH.001;MR.AA.006
FT.HH.001;MR.AA.007
FT.HH.001;MR.AA.008
FT.HH.001;MR.AA.009
FT.HH.001;MS.BB.001
FT.HH.001;MS.CC.001
FT.HH.001;MS.CC.002
FT.HH.001;MS.CC.003
FT.HH.001;MS.CC.004
FT.HH.001;MS.CC.005
FT.HH.001;MS.CC.006
FT.HH.001;MS.CC.007
FT.HH.001;MS.CC.008
FT.HH.001;MS.CC.009
FT.HH.001;PD.BB.000
FT.HH.001;PD.CC.000
FT.HH.001;PS.AA.002
FT.HH.001;PS.AA.003
FT.HH.001;PS.AA.004
FT.HH.001;PS.AA.005
FT.HH.001;PS.AA.006
FT.HH.001;PS.AA.007
FT.HH.001;PS.BB.004
FT.HH.001;PS.BB.009
FT.HH.001;PS.CC.006
FT.HH.001;PS.CC.007
FT.HH.001;PS.DD.002
FT.HH.001;PS.DD.006
FT.HH.001;PS.DD.007
FT.HH.001;PS.EE.001
FT.HH.001;PS.EE.002
FT.HH.001;PS.FF.001
FT.HH.001;PS.FF.003
FT.HH.001;PS.GG.001
FT.HH.001;PS.GG.019
FT.HH.001;PS.HH.002
FT.HH.001;PS.HH.003
FT.HH.001;PS.II.002
FT.HH.001;PS.II.004
FT.HH.001;PS.II.005
FT.HH.001;PS.II.006
FT.HH.001;PS.II.007
FT.HH.001;PS.II.009
FT.HH.001;PS.II.012
FT.HH.001;PS.JJ.002
FT.HH.001;PS.JJ.003
FT.HH.001;PS.JJ.004
FT.HH.001;PS.KK.002
FT.HH.001;QD.AA.001
FT.HH.001;QD.BB.001
FT.HH.001;QD.CC.001
FT.HH.001;QD.CC.002
FT.HH.001;QD.CC.003
FT.HH.001;QD.DD.001
FT.HH.001;QD.DD.002
FT.HH.001;QD.DD.003
FT.HH.001;QD.DD.004
FT.HH.001;SI.AA.001
FT.HH.001;SI.AA.002
FT.HH.001;SI.AA.003
FT.HH.001;SI.AA.004
FT.HH.001;SI.AA.005
FT.HH.001;SI.AA.007
FT.HH.001;SI.AA.008
FT.HH.001;SI.AA.010
FT.HH.001;SI.AA.011
FT.HH.001;SI.AA.012
FT.HH.001;SI.BB.002
FT.HH.001;SI.BB.003
FT.HH.001;SI.BB.004
FT.HH.001;SI.BB.005
FT.HH.001;SI.BB.006
FT.HH.001;SI.BB.007
FT.HH.001;SI.CC.002
FT.HH.001;SI.CC.003
FT.HH.001;SI.CC.004
FT.HH.001;SI.CC.005
FT.HH.001;SI.CC.006
FT.HH.001;SI.DD.002
FT.HH.001;SI.DD.003
FT.HH.001;TL.BB.002
FT.HH.001;TL.BB.003
FT.HH.001;TL.BB.004
FT.HH.001;TL.BB.005
FT.HH.001;TL.BB.006
FT.HH.001;TL.BB.007
FT.HH.001;TL.BB.008
FT.HH.001;TL.CC.002
FT.HH.001;TL.CC.003
FT.HH.001;TL.CC.004
FT.HH.001;TL.CC.005
FT.HH.001;TL.CC.006
FT.HH.001;TL.CC.007
FT.HH.001;TL.CC.008
FT.HH.001;TL.CC.009
FT.HH.001;TL.DD.003
FT.HH.001;TL.DD.004
FT.HH.001;TL.DD.005
FT.HH.001;TL.DD.006
FT.HH.001;TL.DD.007
FT.HH.001;TL.EE.002
FT.HH.001;TL.EE.003
FT.HH.001;TL.EE.004
FT.HH.001;TL.EE.005
FT.HH.001;TL.EE.006
FT.HH.001;TL.EE.007
FT.HH.001;TL.EE.009
FT.HH.001;TL.EE.011
FT.HH.001;TL.EE.012
FT.HH.001;TL.EE.013
FT.HH.001;TL.FF.002
FT.HH.001;TL.FF.003
FT.HH.001;TL.FF.004
FT.HH.001;TL.FF.005
FT.HH.001;TL.GG.002
FT.HH.001;TL.GG.003
FT.HH.001;TL.GG.004
FT.HH.001;TL.GG.006
FT.HH.001;TL.GG.007
FT.HH.001;TL.GG.008
FT.HH.001;TL.GG.009
FT.HH.001;TL.GG.010
FT.HH.001;TL.GG.011
FT.HH.001;TL.GG.012
FT.HH.001;TL.HH.002
FT.HH.001;TL.HH.003
FT.HH.001;TL.HH.004
FT.HH.001;TL.HH.005
FT.HH.001;TL.HH.006
FT.HH.001;TL.HH.007
FT.HH.001;TL.HH.008
FT.HH.001;TL.HH.009
FT.HH.001;TL.HH.010
FT.HH.001;TL.HH.011
FT.HH.001;TL.II.009
FT.HH.001;TL.JJ.003
FT.HH.001;TL.JJ.004
FT.HH.001;TL.JJ.005
FT.HH.001;TL.JJ.006
FT.HH.001;TL.JJ.007
FT.HH.001;TL.JJ.008
FT.HH.001;TL.JJ.009
FT.HH.001;TL.JJ.010
FT.HH.001;TL.JJ.011
FT.HH.001;TL.JJ.012
FT.HH.001;TL.KK.001
FT.HH.001;TL.KK.002
FT.HH.001;TL.KK.003
FT.HH.001;TL.KK.004
FT.HH.001;TL.LL.001
FT.HH.001;TS.AA.001
FT.HH.001;TS.AA.002
FT.HH.001;TS.AA.003
FT.HH.001;TS.AA.004
FT.HH.001;TS.AA.005
FT.HH.001;TS.AA.006
FT.HH.001;TS.AA.007
FT.HH.001;TS.AA.008
FT.HH.001;TS.AA.009
FT.HH.001;TS.AA.010
FT.HH.001;TS.AA.011
FT.HH.001;TS.AA.012
FT.HH.001;TS.AA.013
FT.II.001;FT.BB.001
FT.II.001;PD.BB.000
FT.JJ.001;DS.BB.001
FT.JJ.001;DS.FF.001
FT.JJ.001;DS.FF.008
FT.JJ.001;FT.BB.001
FT.JJ.001;FT.CC.001
FT.JJ.001;FT.HH.001
FT.JJ.001;LD.EE.002
FT.JJ.001;PD.BB.000
FT.JJ.002;LD.AA.000
FT.JJ.002;PD.BB.000
FT.JJ.002;TL.BB.000
FT.JJ.003;BM.AA.000
FT.JJ.003;BM.DD.005
FT.JJ.003;FT.DD.001
FT.JJ.003;FT.II.001
FT.JJ.003;HB.AA.000
FT.JJ.003;LD.AA.000
FT.JJ.004;LD.AA.000
HB.AA.000;HB.AA.001
HB.AA.000;HB.AA.002
HB.AA.000;HB.AA.003
HB.AA.000;HB.AA.004
HB.AA.000;HB.AA.005
HB.AA.000;HB.AA.006
HB.AA.000;HB.AA.007
HB.AA.000;HB.AA.008
HB.AA.000;HB.AA.009
HB.AA.000;HB.AA.010
HB.AA.000;HB.AA.011
HB.AA.000;HB.AA.012
HB.AA.000;HB.AA.013
HB.AA.000;HB.AA.014
HB.AA.000;HB.AA.015
HB.AA.000;HB.AA.016
HB.AA.000;HB.AA.017
HB.AA.000;HB.AA.018
HB.AA.000;HB.AA.019
HB.AA.001;DS.AA.002
HB.AA.001;FT.BB.001
HB.AA.001;HB.AA.004
HB.AA.001;HB.AA.010
HB.AA.001;HB.AA.016
HB.AA.001;HB.AA.018
HB.AA.002;HB.AA.000
HB.AA.002;HB.AA.015
HB.AA.002;HB.AA.016
HB.AA.002;HB.AA.017
HB.AA.002;HB.AA.018
HB.AA.003;BD.AA.005
HB.AA.003;ER.AA.000
HB.AA.003;ER.CC.001
HB.AA.003;HB.AA.002
HB.AA.003;HB.AA.007
HB.AA.003;HB.AA.010
HB.AA.003;HB.AA.016
HB.AA.003;HB.AA.018
HB.AA.003;KD.FF.002
HB.AA.003;PS.II.001
HB.AA.004;AB.BB.001
HB.AA.004;HB.AA.005
HB.AA.004;HB.AA.010
HB.AA.004;PS.FF.003
HB.AA.004;SI.AA.001
HB.AA.005;DS.AA.001
HB.AA.005;HB.AA.007
HB.AA.005;KD.FF.013
HB.AA.005;LD.BB.002
HB.AA.005;PS.FF.003
HB.AA.005;SI.AA.010
HB.AA.006;BD.AA.005
HB.AA.006;BM.AA.007
HB.AA.006;ER.AA.000
HB.AA.006;HB.AA.000
HB.AA.006;HB.AA.002
HB.AA.006;HB.AA.007
HB.AA.006;HB.AA.015
HB.AA.006;HB.AA.016
HB.AA.006;HB.AA.018
HB.AA.006;SI.AA.001
HB.AA.006;SI.BB.001
HB.AA.006;SI.BB.002
HB.AA.007;AB.AA.000
HB.AA.007;ER.BB.002
HB.AA.007;HB.AA.002
HB.AA.007;HB.AA.010
HB.AA.007;HB.AA.015
HB.AA.007;HB.AA.016
HB.AA.007;HB.AA.018
HB.AA.007;KD.FF.003
HB.AA.007;PS.EE.002
HB.AA.007;SI.AA.001
HB.AA.007;SI.CC.001
HB.AA.008;CH.AA.001
HB.AA.008;HB.AA.007
HB.AA.008;HB.AA.009
HB.AA.008;HB.AA.017
HB.AA.008;TL.EE.012
HB.AA.009;HB.AA.008
HB.AA.009;HB.AA.018
HB.AA.009;KD.KK.003
HB.AA.009;TS.AA.000
HB.AA.010;BD.AA.005
HB.AA.010;BD.HH.001
HB.AA.010;DS.AA.001
HB.AA.010;DS.KK.005
HB.AA.010;HB.AA.012
HB.AA.010;HB.AA.013
HB.AA.010;HB.AA.017
HB.AA.010;HB.AA.018
HB.AA.011;BD.II.002
HB.AA.011;DS.AA.001
HB.AA.011;HB.AA.000
HB.AA.011;HB.AA.012
HB.AA.011;TL.EE.007
HB.AA.012;HB.AA.000
HB.AA.012;HB.AA.002
HB.AA.012;HB.AA.010
HB.AA.012;HB.AA.013
HB.AA.012;HB.AA.014
HB.AA.012;HB.AA.015
HB.AA.012;HB.AA.017
HB.AA.012;KD.EE.001
HB.AA.012;KD.EE.002
HB.AA.012;MS.CC.006
HB.AA.012;TL.II.001
HB.AA.013;AB.AA.000
HB.AA.013;BD.JJ.002
HB.AA.013;HB.AA.000
HB.AA.013;KD.AA.000
HB.AA.013;MS.CC.006
HB.AA.013;PS.AA.000
HB.AA.013;SI.AA.001
HB.AA.013;TL.CC.005
HB.AA.014;BD.JJ.002
HB.AA.014;BM.AA.000
HB.AA.014;ER.EE.002
HB.AA.014;ER.EE.006
HB.AA.014;HB.AA.002
HB.AA.014;IS.BB.002
HB.AA.014;KD.EE.001
HB.AA.014;KD.EE.002
HB.AA.014;KD.EE.004
HB.AA.014;KD.FF.001
HB.AA.014;PS.AA.000
HB.AA.014;PS.EE.002
HB.AA.014;SI.BB.001
HB.AA.014;SI.BB.002
HB.AA.015;FT.BB.001
HB.AA.015;HB.AA.000
HB.AA.015;HB.AA.002
HB.AA.015;HB.AA.007
HB.AA.015;HB.AA.016
HB.AA.015;HB.AA.018
HB.AA.015;SI.AA.001
HB.AA.016;BM.AA.007
HB.AA.016;FT.BB.001
HB.AA.016;HB.AA.000
HB.AA.016;HB.AA.007
HB.AA.016;HB.AA.015
HB.AA.016;HB.AA.017
HB.AA.016;HB.AA.018
HB.AA.016;KD.FF.003
HB.AA.017;DS.AA.001
HB.AA.017;HB.AA.000
HB.AA.017;HB.AA.013
HB.AA.017;HB.AA.014
HB.AA.017;HB.AA.018
HB.AA.017;TL.HH.008
HB.AA.018;AB.GG.006
HB.AA.018;DD.AA.007
HB.AA.018;ER.BB.002
HB.AA.018;ER.HH.001
HB.AA.018;FT.BB.001
HB.AA.018;HB.AA.000
HB.AA.018;HB.AA.002
HB.AA.018;HB.AA.007
HB.AA.018;HB.AA.008
HB.AA.018;HB.AA.015
HB.AA.018;HB.AA.016
HB.AA.018;HB.AA.019
HB.AA.018;KD.BB.001
HB.AA.018;KD.DD.001
HB.AA.018;KD.DD.002
HB.AA.018;KD.FF.003
HB.AA.018;PS.EE.002
HB.AA.018;SI.AA.001
HB.AA.018;SI.AA.002
HB.AA.019;BD.AA.005
HB.AA.019;BM.AA.008
HB.AA.019;ER.AA.000
HB.AA.019;FT.BB.001
HB.AA.019;HB.AA.000
HB.AA.019;HB.AA.002
HB.AA.019;HB.AA.007
HB.AA.019;HB.AA.012
HB.AA.019;HB.AA.013
HB.AA.019;HB.AA.015
HB.AA.019;HB.AA.016
HB.AA.019;HB.AA.018
HB.AA.019;PS.GG.013
HB.AA.019;TL.DD.006
IS.AA.000;CH.AA.000
IS.AA.000;CH.BB.001
IS.AA.000;CH.BB.002
IS.AA.000;CH.BB.003
IS.AA.000;CH.BB.004
IS.AA.000;CH.BB.005
IS.AA.000;CH.BB.006
IS.AA.000;DS.BB.001
IS.AA.000;DS.BB.010
IS.AA.000;DS.DD.002
IS.AA.000;DS.EE.001
IS.AA.000;DS.EE.002
IS.AA.000;DS.EE.003
IS.AA.000;DS.FF.001
IS.AA.000;IS.BB.001
IS.AA.000;IS.BB.002
IS.AA.000;IS.BB.003
IS.AA.000;IS.BB.004
IS.AA.000;IS.BB.005
IS.AA.000;IS.BB.006
IS.AA.000;IS.BB.007
IS.AA.000;IS.BB.008
IS.AA.000;IS.BB.009
IS.AA.000;IS.BB.010
IS.AA.000;IS.BB.011
IS.AA.000;IS.CC.001
IS.AA.000;IS.CC.002
IS.AA.000;IS.CC.003
IS.AA.000;IS.CC.004
IS.AA.000;IS.CC.005
IS.AA.000;IS.CC.006
IS.AA.000;IS.CC.007
IS.AA.000;IS.CC.008
IS.AA.000;IS.CC.009
IS.BB.001;CH.BB.001
IS.BB.001;IS.BB.002
IS.BB.001;IS.BB.003
IS.BB.001;IS.BB.004
IS.BB.001;IS.BB.005
IS.BB.001;IS.BB.006
IS.BB.001;IS.BB.007
IS.BB.001;IS.BB.008
IS.BB.001;IS.BB.009
IS.BB.001;IS.BB.010
IS.BB.001;IS.BB.011
IS.BB.002;AB.GG.004
IS.BB.002;CH.BB.001
IS.BB.002;DS.BB.001
IS.BB.002;DS.BB.010
IS.BB.002;KD.LL.002
IS.BB.002;TL.II.007
IS.BB.002;TL.II.008
IS.BB.002;TL.II.012
IS.BB.002;TL.JJ.008
IS.BB.003;CH.BB.001
IS.BB.003;IS.BB.002
IS.BB.003;LD.EE.002
IS.BB.003;TS.AA.001
IS.BB.004;HB.AA.008
IS.BB.004;IS.BB.003
IS.BB.004;TL.JJ.007
IS.BB.005;DD.AA.001
IS.BB.005;DS.FF.006
IS.BB.005;HB.AA.008
IS.BB.005;IS.BB.003
IS.BB.005;IS.BB.004
IS.BB.005;KD.EE.003
IS.BB.005;KD.FF.005
IS.BB.005;KD.FF.009
IS.BB.005;PS.EE.002
IS.BB.005;TS.AA.001
IS.BB.007;DD.AA.007
IS.BB.007;ER.BB.001
IS.BB.007;HB.AA.018
IS.BB.007;IS.BB.001
IS.BB.007;IS.BB.006
IS.BB.007;KD.FF.013
IS.BB.007;KD.FF.017
IS.BB.008;IS.BB.001
IS.BB.008;IS.BB.004
IS.BB.008;IS.BB.007
IS.BB.008;KD.FF.024
IS.BB.008;PS.FF.003
IS.BB.009;DS.AA.001
IS.BB.009;IS.BB.001
IS.BB.009;IS.BB.002
IS.BB.009;IS.BB.008
IS.BB.009;KD.GG.006
IS.BB.009;KD.LL.002
IS.BB.009;SI.AA.010
IS.BB.010;AB.BB.007
IS.BB.010;DS.BB.001
IS.BB.010;IS.AA.000
IS.BB.010;IS.BB.001
IS.BB.010;IS.BB.006
IS.BB.010;IS.BB.008
IS.BB.010;IS.BB.009
IS.BB.010;IS.CC.001
IS.BB.010;KD.DD.002
IS.BB.010;KD.HH.004
IS.BB.010;KD.JJ.004
IS.BB.010;PS.II.007
IS.BB.011;AB.BB.007
IS.BB.011;CH.BB.001
IS.BB.011;CH.BB.006
IS.BB.011;DS.BB.001
IS.BB.011;IS.AA.000
IS.BB.011;IS.CC.001
IS.BB.011;TL.II.012
IS.CC.001;DS.DD.002
IS.CC.001;DS.EE.001
IS.CC.001;DS.EE.002
IS.CC.001;DS.EE.003
IS.CC.001;IS.CC.002
IS.CC.001;IS.CC.003
IS.CC.001;IS.CC.004
IS.CC.001;IS.CC.005
IS.CC.001;IS.CC.007
IS.CC.001;IS.CC.008
IS.CC.001;IS.CC.009
IS.CC.002;AB.DD.006
IS.CC.002;DS.BB.001
IS.CC.002;DS.DD.002
IS.CC.002;DS.EE.001
IS.CC.002;IS.CC.001
IS.CC.002;IS.CC.005
IS.CC.002;KD.JJ.004
IS.CC.002;PS.GG.019
IS.CC.003;CH.BB.005
IS.CC.003;DS.DD.002
IS.CC.003;DS.EE.001
IS.CC.003;DS.EE.003
IS.CC.003;IS.BB.004
IS.CC.003;IS.CC.004
IS.CC.003;PS.AA.004
IS.CC.003;PS.EE.002
IS.CC.004;ER.CC.005
IS.CC.004;IS.BB.010
IS.CC.004;IS.BB.011
IS.CC.004;IS.CC.003
IS.CC.004;IS.CC.005
IS.CC.004;TL.II.002
IS.CC.004;TL.II.012
IS.CC.005;AB.BB.005
IS.CC.005;AB.DD.006
IS.CC.005;DS.DD.001
IS.CC.005;DS.DD.002
IS.CC.005;DS.EE.001
IS.CC.005;ER.CC.005
IS.CC.005;IS.CC.003
IS.CC.005;IS.CC.007
IS.CC.005;PS.GG.019
IS.CC.006;AB.BB.003
IS.CC.006;AB.BB.005
IS.CC.006;AB.DD.007
IS.CC.006;IS.CC.007
IS.CC.007;AB.BB.005
IS.CC.007;DS.DD.001
IS.CC.007;DS.DD.002
IS.CC.007;IS.CC.003
IS.CC.007;IS.CC.004
IS.CC.007;IS.CC.005
IS.CC.007;PS.HH.003
IS.CC.007;TL.II.002
IS.CC.007;TL.II.012
IS.CC.008;BM.CC.004
IS.CC.008;DS.BB.001
IS.CC.008;DS.BB.009
IS.CC.008;IS.CC.003
IS.CC.008;IS.CC.004
IS.CC.008;IS.CC.005
IS.CC.008;KD.FF.023
IS.CC.008;KD.FF.024
IS.CC.008;PS.FF.003
IS.CC.009;BM.CC.004
IS.CC.009;CH.AA.004
IS.CC.009;DS.BB.001
IS.CC.009;DS.DD.001
IS.CC.009;DS.EE.003
IS.CC.009;IS.CC.003
IS.CC.009;IS.CC.004
IS.CC.009;IS.CC.005
IS.CC.009;IS.CC.007
IS.CC.009;IS.CC.008
IS.CC.009;KD.JJ.004
IS.CC.009;KD.JJ.006
IS.CC.009;TL.BB.003
IS.CC.009;TL.HH.003
KD.AA.000;BD.JJ.001
KD.AA.000;BD.JJ.002
KD.AA.000;BD.JJ.003
KD.AA.000;FT.BB.001
KD.AA.000;KD..
KD.AA.000;KD.AA.001
KD.AA.000;KD.AA.002
KD.AA.000;KD.BB.001
KD.AA.000;KD.BB.002
KD.AA.000;KD.BB.007
KD.AA.000;KD.DD.001
KD.AA.000;KD.DD.002
KD.AA.000;KD.DD.003
KD.AA.000;KD.DD.004
KD.AA.000;KD.EE.001
KD.AA.000;KD.EE.002
KD.AA.000;KD.EE.003
KD.AA.000;KD.EE.004
KD.AA.000;KD.FF.001
KD.AA.000;KD.FF.003
KD.AA.000;KD.FF.005
KD.AA.000;KD.FF.006
KD.AA.000;KD.FF.007
KD.AA.000;KD.FF.008
KD.AA.000;KD.FF.009
KD.AA.000;KD.FF.010
KD.AA.000;KD.FF.011
KD.AA.000;KD.FF.012
KD.AA.000;KD.FF.016
KD.AA.000;KD.FF.017
KD.AA.000;KD.FF.018
KD.AA.000;KD.FF.019
KD.AA.000;KD.FF.020
KD.AA.000;KD.FF.026
KD.AA.000;KD.FF.027
KD.AA.000;KD.GG.001
KD.AA.000;KD.GG.002
KD.AA.000;KD.GG.003
KD.AA.000;KD.GG.004
KD.AA.000;KD.GG.005
KD.AA.000;KD.GG.006
KD.AA.000;KD.GG.009
KD.AA.000;KD.HH.001
KD.AA.000;KD.HH.002
KD.AA.000;KD.HH.004
KD.AA.000;KD.HH.005
KD.AA.000;KD.HH.006
KD.AA.000;KD.HH.007
KD.AA.000;KD.HH.008
KD.AA.000;KD.HH.009
KD.AA.000;KD.II.001
KD.AA.000;KD.II.002
KD.AA.000;KD.II.003
KD.AA.000;KD.II.004
KD.AA.000;KD.II.005
